method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,sensitivity_type,posterior_samples,lambda_hyb,empirical_reference_coverage_95,mean_posterior_std,mean_ci_width,uncertainty_error_correlation,ci_width_error_correlation,mean_spearman_between_seeds,top_k_jaccard_between_seeds,attribution_distance_to_default,top_k_jaccard_to_default,sign_agreement_to_default,runtime_seconds,n_seeds,n_reference_seeds,n_common_features,sign_confidence_threshold,metric_direction,uncertainty_error_pearson,sign_agreement_at_confidence,median_ci_width,mean_abs_error_to_reference,top_k_jaccard_to_reference
bayesian_hyb_fpde,diabetes,37,1,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,b00749507b53,2026-06-08T14:08:42+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.0385180864106478,0.14524895933234633,0.19047619047619052,0.19047619047619052,0.965079365079365,1.0,0.0006559761324903639,1.0,1.0,0.6961259969999105,10,9,8,0.8,higher_is_better,0.2033926403516174,1.0,0.1468294179690794,0.014839530761166765,1.0
bayesian_hyb_fpde,diabetes,37,2,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,01d34c6479c7,2026-06-08T14:08:42+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.03868589477680605,0.1459320656510396,-0.1666666666666667,-0.1666666666666667,0.965079365079365,1.0,0.0004255826425566846,1.0,1.0,0.6968287509999982,10,9,8,0.8,higher_is_better,0.2241136968654091,0.875,0.1504701858734497,0.014789179156146005,1.0
bayesian_hyb_fpde,diabetes,37,3,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,7d07da762170,2026-06-08T14:08:42+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.037274189061912516,0.14024934713981083,0.04761904761904763,-0.09523809523809526,0.965079365079365,1.0,0.0004841932123657001,1.0,1.0,0.6991215899997769,10,9,8,0.8,higher_is_better,0.2125268707445323,1.0,0.14577415770313132,0.011348517091160429,1.0
bayesian_hyb_fpde,diabetes,37,4,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,a0f164687fdc,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.038175280472580994,0.14382767648224945,-0.3571428571428572,-0.3571428571428572,0.965079365079365,1.0,0.000679706437429138,1.0,1.0,0.7069054920001463,10,9,8,0.8,higher_is_better,-0.3243675239285014,1.0,0.14614826081963506,0.010105755988741617,1.0
bayesian_hyb_fpde,diabetes,37,5,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,998f71885c80,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.037603054634522695,0.14242358996622884,-0.28571428571428575,-0.28571428571428575,0.965079365079365,1.0,0.000679298420091626,1.0,1.0,0.705108587999348,10,9,8,0.8,higher_is_better,-0.24450209795933128,1.0,0.14441567610623876,0.008290042149126299,1.0
bayesian_hyb_fpde,diabetes,37,6,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,81b4354cab06,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.037873083182721326,0.14322312954815747,-0.09523809523809526,-0.07142857142857144,0.965079365079365,1.0,0.0006175403526884166,1.0,1.0,0.7006840599999578,10,9,8,0.8,higher_is_better,-0.14341671548810164,1.0,0.1424560875201355,0.009276201549307132,1.0
bayesian_hyb_fpde,diabetes,37,7,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,49b10f1272f7,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.03895487561467491,0.14696394940217022,0.023809523809523815,0.023809523809523815,0.965079365079365,1.0,0.0005797533462252655,1.0,1.0,0.698807909000152,10,9,8,0.8,higher_is_better,0.06995591125628095,1.0,0.14929402769184166,0.019249771084456607,1.0
bayesian_hyb_fpde,diabetes,37,8,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,7d56d5a042e3,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.03741325428233101,0.1413595157060469,-0.7857142857142858,-0.7857142857142858,0.965079365079365,1.0,0.0006728637438397593,1.0,0.875,0.7022595979993866,10,9,8,0.8,higher_is_better,-0.8275652586436079,1.0,0.1424982756495645,0.005037587080525617,1.0
bayesian_hyb_fpde,diabetes,37,9,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,5b4ab5cfce34,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.03783782403229763,0.14240342081647003,-0.023809523809523815,-0.04761904761904763,0.965079365079365,1.0,0.000614626824419953,1.0,1.0,0.6992986860001338,10,9,8,0.8,higher_is_better,-0.10415866675118883,0.875,0.14647142131444596,0.015517848553357883,1.0
bayesian_hyb_fpde,wdbc,9946,0,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,60e5837e8dd8,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.031876630226563944,0.12008888073288487,-0.26896551724137935,-0.26941045606229147,0.988896304535904,0.7925925925925924,0.0005456260417606394,1.0,0.9666666666666667,0.9771579299999047,10,9,30,0.8,higher_is_better,-0.2608605445549272,1.0,0.12010535273830754,0.008500059318164672,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,1,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,d1c5f384e3b0,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.03170710598194118,0.11918299408834823,-0.21512791991101224,-0.207119021134594,0.988896304535904,0.7925925925925924,0.00047138062236120904,1.0,0.9666666666666667,0.9593988149999007,10,9,30,0.8,higher_is_better,-0.11660225155015402,0.9629629629629629,0.12127850658706091,0.01398916918207911,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,2,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,ff0e7b9240a7,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.031796931312869876,0.1196387338853957,-0.2453837597330367,-0.24716351501668518,0.988896304535904,0.7925925925925924,0.0004785728894099929,1.0,1.0,0.9720219810002391,10,9,30,0.8,higher_is_better,-0.22611903483273374,1.0,0.11671045159931001,0.007523152093437796,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,3,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,7f7beda5333c,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.03126248984594656,0.11758168421078716,-0.5065628476084539,-0.5047830923248053,0.988896304535904,0.7925925925925924,0.0005148963454695828,1.0,1.0,0.962888507999935,10,9,30,0.8,higher_is_better,-0.5472039636479974,1.0,0.11459503818325789,0.016040874601983755,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,4,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,688b5cb62987,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.032297603983615406,0.12155659604175496,-0.5087875417130144,-0.47363737486095664,0.988896304535904,0.7925925925925924,0.0005253706180580851,1.0,1.0,0.9918083220001677,10,9,30,0.8,higher_is_better,-0.41545571241851686,1.0,0.11900277653169797,0.010006242042690279,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,5,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,f100fc95de4c,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,0.9,0.03136394505343048,0.11824167017854566,-0.5991101223581757,-0.5955506117908788,0.988896304535904,0.7925925925925924,0.0007815067760676705,1.0,0.9333333333333333,0.9807646760000353,10,9,30,0.8,higher_is_better,-0.6010983531829632,1.0,0.11764912782572756,0.019182123932329116,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,6,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,21fce33e4498,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.03245291861858795,0.12224356093576572,-0.3668520578420467,-0.3468298109010011,0.988896304535904,0.7925925925925924,0.0006539199296077981,1.0,0.9666666666666667,0.9647859979997975,10,9,30,0.8,higher_is_better,-0.3549789455898757,1.0,0.11821741782846149,0.016248333684870536,1.0
bayesian_hyb_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,6f0bbb24d93f,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,0.9666666666666667,0.03172856390624998,0.11924021157902433,-0.1292547274749722,-0.12124582869855395,0.988896304535904,0.7925925925925924,0.0006022739098105614,1.0,0.9666666666666667,0.9790829590000385,10,9,30,0.8,higher_is_better,-0.08741232294344373,0.9629629629629629,0.11724173968205871,0.018519963212867585,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,6ee6000374bd,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,0.9333333333333333,0.030489319306481855,0.11454626503033284,-0.3032258064516129,-0.31523915461624025,0.988896304535904,0.7925925925925924,0.0005071827784898992,1.0,0.9666666666666667,0.9648061590000907,10,9,30,0.8,higher_is_better,-0.2594528635783835,1.0,0.11459573566878689,0.0180348302301689,0.6666666666666666
bayesian_hyb_fpde,wdbc,9946,9,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,4f6f11e050b9,2026-06-08T14:08:43+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,100,0.5,1.0,0.03259468727493206,0.12264356265153985,-0.31568409343715237,-0.3161290322580645,0.988896304535904,0.7925925925925924,0.0006604399429698255,1.0,1.0,0.9635917510003082,10,9,30,0.8,higher_is_better,-0.2866599601522215,1.0,0.1215130890738347,0.013220395636223804,1.0
bayesian_hyb_fpde,banknote-authentication,10093,0,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,c3d16f81f0b8,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.75,0.025397838905039265,0.09821150555232494,-0.39999999999999997,-0.39999999999999997,1.0,1.0,6.541466545108373e-05,1.0,1.0,1.5371541939999815,10,9,4,0.8,higher_is_better,-0.22624624489238496,1.0,0.09522742147210699,0.029284825953046215,1.0
bayesian_hyb_fpde,banknote-authentication,10093,1,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,842c15ee8bd4,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.75,0.02887123941329072,0.11165374957268542,-0.39999999999999997,-0.7999999999999999,1.0,1.0,0.00014849615083136814,1.0,1.0,1.5366507489998469,10,9,4,0.8,higher_is_better,-0.9168127024409345,1.0,0.12250713972782848,0.03890578908425996,1.0
bayesian_hyb_fpde,banknote-authentication,10093,2,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,6d66bc7a1d57,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.75,0.026792837846691623,0.10326143216307321,-1.0,-1.0,1.0,1.0,0.00011866229446742665,1.0,1.0,1.549362764000307,10,9,4,0.8,higher_is_better,-0.8976263294219434,1.0,0.11410566990483825,0.03454177034998157,1.0
bayesian_hyb_fpde,banknote-authentication,10093,3,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,167cf86549bc,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.5,0.02860604386477881,0.11057054568064555,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0002746251900174826,1.0,1.0,1.5382381250000208,10,9,4,0.8,higher_is_better,-0.16326185595290876,1.0,0.11815602981043491,0.05270805401891562,1.0
bayesian_hyb_fpde,banknote-authentication,10093,4,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,2ad593f3a419,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.75,0.024636891322172068,0.09528939166136496,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.0001758905319009432,1.0,1.0,1.5814838330001066,10,9,4,0.8,higher_is_better,-0.9871845136170547,1.0,0.10720132830903442,0.04079884860410792,1.0
bayesian_hyb_fpde,banknote-authentication,10093,5,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,c680d984280f,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.75,0.031393940786376764,0.12165338990971691,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.00019586876467911688,1.0,1.0,1.5406606790002115,10,9,4,0.8,higher_is_better,-0.960931975407461,1.0,0.13273640528556857,0.03224698939323584,1.0
bayesian_hyb_fpde,banknote-authentication,10093,6,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,33baa21d16f8,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.02840508373184527,0.11010528621955519,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.000144023436477551,1.0,1.0,1.5462849280003184,10,9,4,0.8,higher_is_better,-0.8316165984779011,1.0,0.1125521726542397,0.0045269113320295555,1.0
bayesian_hyb_fpde,banknote-authentication,10093,7,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,1aa9f1bb1d14,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.75,0.02675123725445465,0.10325804758134033,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.00012153226474344855,1.0,1.0,1.5503465670000196,10,9,4,0.8,higher_is_better,-0.9245849316946028,1.0,0.10496529086967193,0.05421399632516329,1.0
bayesian_hyb_fpde,banknote-authentication,10093,8,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,870c0b36b5fb,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.75,0.02681808523233179,0.10384413286224067,-0.39999999999999997,-0.39999999999999997,1.0,1.0,0.00017253563717060046,1.0,1.0,1.5524264880006058,10,9,4,0.8,higher_is_better,-0.18225014191289737,1.0,0.10546694023569526,0.02865852817899397,1.0
bayesian_hyb_fpde,banknote-authentication,10093,9,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,632ce5d42a56,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,0.75,0.02617835687176149,0.10140228012565956,-0.7999999999999999,-0.7999999999999999,1.0,1.0,0.00019236353739085455,1.0,1.0,1.5261268549999158,10,9,4,0.8,higher_is_better,-0.692678061786241,1.0,0.10825339933649014,0.021790773703756365,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,0,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,7906c82ebc4d,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.04886690149476223,0.1884813610179798,-0.19999999999999998,-0.39999999999999997,0.6933333333333332,1.0,0.00016488355511425702,1.0,1.0,1.5230786820000617,10,9,4,0.8,higher_is_better,-0.23158928677217558,1.0,0.18818028692967653,0.008351392481007887,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,1,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,8d076f370ae1,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.046853240055780836,0.18077858102087688,-1.0,-0.7999999999999999,0.6933333333333332,1.0,0.00028341289755663956,1.0,1.0,1.5474807079999948,10,9,4,0.8,higher_is_better,-0.9832395386472923,1.0,0.1760220564128293,0.009417319025491408,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,2,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,84bc13091dda,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.04753899707016229,0.18380128852998256,-0.19999999999999998,-0.39999999999999997,0.6933333333333332,1.0,0.00012576218541391127,1.0,1.0,1.5373465649999503,10,9,4,0.8,higher_is_better,-0.7421280029565108,1.0,0.17696757983602135,0.02435186424485648,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,3,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,ad65b66b526c,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.04798541333862581,0.184485807301697,-1.0,-0.7999999999999999,0.6933333333333332,1.0,0.00031710602212723667,1.0,0.75,1.5374325960003716,10,9,4,0.8,higher_is_better,-0.9806171930788604,1.0,0.185114806238305,0.005531812142778321,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,4,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,700f6a77b3a4,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.047618497452652724,0.18397591181413367,0.19999999999999998,0.39999999999999997,0.6933333333333332,1.0,0.00016357804081040708,1.0,1.0,1.5361676659999262,10,9,4,0.8,higher_is_better,-0.1501740444804345,1.0,0.17755506299916157,0.012153881621579996,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,5,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,f60bc791f1ac,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.04670098172677237,0.18064489757299695,-0.39999999999999997,-0.39999999999999997,0.6933333333333332,1.0,0.0003485459006232727,1.0,1.0,1.5427098309997973,10,9,4,0.8,higher_is_better,-0.13318009598630254,1.0,0.17213261480989295,0.005425850793173161,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,6,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,ca2c68fb5dc3,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.048165778075985925,0.1863561008990892,-0.7999999999999999,-1.0,0.6933333333333332,1.0,0.0002467838197051722,1.0,1.0,1.5535080579999203,10,9,4,0.8,higher_is_better,-0.9877305867415698,1.0,0.18938522326759138,0.010457095117989198,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,7,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,843e03b80c84,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.04804125999745597,0.18582871698387768,0.39999999999999997,0.39999999999999997,0.6933333333333332,1.0,0.00022573553267468175,1.0,1.0,1.543392641999958,10,9,4,0.8,higher_is_better,0.4226524675060327,1.0,0.18956681365749395,0.006843567027422746,1.0
bayesian_hyb_fpde,blood-transfusion-service-center,10101,8,openml_repeat0_fold0_sample0,leave_one_seed_reference,sensitivity_full,a92ccbb8368a,a92ccbb8368a,27142497585,1,IEEE Access Bayesian-FPDE sensitivity,refs/heads/main,1c24109f3ec412843703174550922b2f8e7ab72a,e02215727237,e02215727237,946416c4f5f4,2026-06-08T14:08:44+00:00,1c24109f3ec412843703174550922b2f8e7ab72a,ok,,full_grid,300,0.5,1.0,0.0480356258528806,0.18556029697195425,-0.19999999999999998,-0.39999999999999997,0.6933333333333332,1.0,0.00020997132551370284,1.0,1.0,1.5672304169997915,10,9,4,0.8,higher_is_better,-0.7423721328203822,1.0,0.18481330051116424,0.004819902747653528,1.0
