method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,feature,feature_index,attribution,abs_attribution,ci_width,posterior_std,rank_probability_top_k,n_explained_instances
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__duration,0,0.11805966318281742,0.23506261792774474,0.11976579031156734,0.03315481193874479,0.9076000000000001,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__existing_credits,5,0.0029306319223946,0.04153272951586137,0.14222472883549508,0.039355101146864,0.19,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__installment_commitment,2,-0.0027030821745627066,0.08996935552968767,0.135060890436005,0.0365441424594187,0.5964,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__num_dependents,6,0.0001086314546372073,0.007571533558970151,0.11833246220787817,0.03276214520197657,0.0676,50
bootstrap_fpde,credit-g,31,2,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__residence_since,3,0.007077886384475502,0.02264662057087672,0.15842114765365842,0.043386462803369975,0.1524,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_0<=X<200,7,0.004001647564512251,0.027621462240238422,0.030193920509738473,0.008338153838801658,0.038400000000000004,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_<0,8,0.04530951679533188,0.05820471268724071,0.028558592416990606,0.007847891374229506,0.2036,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_>=200,9,0.0007300145336697797,0.0013514555886649567,0.006361854304903045,0.0017882792026259085,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_no checking,10,0.05484858931939269,0.10787904530420164,0.03223596099861531,0.00892745528348574,0.9296,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_all paid,11,-0.0007345177747364418,0.005409107383602705,0.005571486176466491,0.0015556000164091846,0.0024000000000000002,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_critical/other existing credit,12,0.012553843244183259,0.04557625282812468,0.02811768556988058,0.00768291957138259,0.1432,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_delayed previously,13,-0.00018602141311572267,0.0006988709640631614,0.0068767364137336424,0.0018652561887425592,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_existing paid,14,0.0032081270540396424,0.01348961400197445,0.04152647845113551,0.011535228870226734,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_no credits/all paid,15,0.0012104780465870665,0.003195138450487007,0.0036187968856442165,0.0009878144767831503,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_1<=X<4,31,-3.819780447644052e-05,0.005341521265445817,0.037598491584572916,0.010325675299877738,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_4<=X<7,32,0.000859109795448352,0.009689403083028231,0.015045577125444649,0.004155660401665332,0.0016,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_<1,33,0.002915153832521535,0.016324406732119833,0.02113034638405105,0.005950652559267126,0.0184,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_>=7,34,0.0017063513729546488,0.01250761187047174,0.027006666122792376,0.007501160500249018,0.0008,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_unemployed,35,0.0002559591952597319,0.0014682534012208457,0.00549487232309024,0.0015109878047645004,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_no,59,0.0012170222106653698,0.002079453029560014,0.002851170551830932,0.0007775902595937026,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_yes,60,0.0012170222106653696,0.0020794530295600144,0.002851170551830934,0.0007775902595937029,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.0010973939136143958,0.0066284469971561125,0.008850762753936186,0.0024213987522441,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.002110171972721499,0.041938343588837065,0.036153162305301405,0.009979742420242766,0.11,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,-0.0004143294611445834,0.02004931466411749,0.027592956723588847,0.0074263710337641835,0.0048,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0005296367501402108,0.004919934632193393,0.014937615983041892,0.004146495445897342,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,-0.0004443351098524114,0.008019054874628182,0.037710041266939526,0.010309653593426827,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,-2.1732797680957635e-05,5.0108599942020856e-05,0.001314506867004586,0.00035373745834990373,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,0.00023266036128715147,0.0012323630199296564,0.019445535324621448,0.005383411925333883,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,-1.3229358470706594e-05,0.0012964117025385758,0.002499729287173015,0.000668741044631871,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,-3.445447079771957e-05,0.0018026601379758052,0.0037978622061787017,0.0010156654510322762,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,0.0001666234858714609,0.000558212491200173,0.008224057781112223,0.002269711644889159,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.0023424024989615556,0.011549348754038164,0.0156037250485389,0.004322539958830009,0.0024,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.0005953739318097137,0.020408409508581127,0.021628596380943117,0.006115025478592852,0.026000000000000002,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,-0.0006802746311066086,0.0017732578918149408,0.004083885882807503,0.0011042538187843677,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,0.00028579929485404845,0.00949632928885696,0.038469422394522404,0.01062736739371556,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,0.000285799294854049,0.009496329288856962,0.038469422394522404,0.01062736739371556,0.0004,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.004230265037601811,0.01739164228383379,0.035771094883086725,0.009956610484080131,0.0016,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,-0.0002675654129236858,0.001502966231236385,0.0034388541311557138,0.0009662947580126541,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,-4.242661778975195e-05,0.0006284764890637918,0.007469805781891666,0.0021001125624683977,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.004684348108051265,0.025684200687530957,0.04347127700819461,0.012004937814092294,0.0016,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,-0.00011850544457370056,0.0009479764251705051,0.03715154416379703,0.010312527997976257,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,0.00014328925508245535,0.0006891241093862968,0.021650803399259365,0.005809006754080173,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,-0.0026425360261748644,0.020760528883790888,0.01823986821773744,0.005047948526961482,0.044000000000000004,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.005546798995091426,0.03173409079629405,0.029667350447294915,0.008214882246575244,0.0328,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.00033640727405845734,0.0012416894394283375,0.007065041836367877,0.0019523865284068653,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,7.193539592631069e-06,1.6589679009596186e-05,0.0009253195242952825,0.00025121226267102844,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0005881120994670006,0.0014251559799248338,0.0022180820917438856,0.0006023186877766158,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.0002548557695044381,0.002236927990193493,0.01895748809693527,0.00523869238295773,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.0013111117768512784,0.022683997411066664,0.02880085935507101,0.008015222587694697,0.016,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_other,21,2.6930664747342446e-05,6.217542917160854e-05,0.0002822059891822569,7.713577798305227e-05,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_radio/tv,22,0.005340274781491858,0.027324940545564686,0.029091471086449605,0.008082559478507672,0.038000000000000006,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_repairs,23,-9.603095510675287e-05,0.00019374999287871157,0.0010707789343394269,0.000304073448124597,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_retraining,24,-2.4294706745074422e-05,5.7598583039597355e-05,0.00013727505269734523,3.736727565080312e-05,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_used car,25,0.002162646934178139,0.009597385039834573,0.011286466180060578,0.003014388726278386,0.0004,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_100<=X<500,26,-1.9141946162112527e-05,0.0022422173979306965,0.009104698949388782,0.0024925845266365026,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_500<=X<1000,27,-0.00020688348314162698,0.0020033868463475804,0.0030701207677463595,0.0008630654453587668,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_<100,28,0.014586921647692354,0.05021912749469675,0.03741712510165849,0.01024699674667051,0.09960000000000001,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_>=1000,29,0.0017043877638504604,0.00291167816821139,0.00417076144868664,0.0011326301892098428,0.0,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_no known savings,30,0.005318883845439227,0.023400613909748628,0.018294523804146475,0.005076176749742678,0.0256,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__age,4,0.026384845383539336,0.07939741955494092,0.12642947679878433,0.034802362920224275,0.43200000000000005,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__credit_amount,1,0.04367734291241236,0.168777678424511,0.1362956220986601,0.03824732294831062,0.794,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__duration,0,0.06785171726128592,0.24952891731932378,0.13008574837948622,0.03575252409587017,0.9064,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__existing_credits,5,0.010160532345130894,0.04515835787900977,0.1527845286338151,0.04236382523134379,0.2192,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__installment_commitment,2,0.006033659120338133,0.09604751061527454,0.14078967773590467,0.03877325345131197,0.6564,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__num_dependents,6,-0.00137862949910001,0.008712945694366321,0.13602772460093326,0.03782855332942833,0.1052,50
bootstrap_fpde,credit-g,31,3,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__residence_since,3,-0.00018665790398002868,0.020899287460906624,0.15367859428855377,0.04207685489044314,0.1456,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_0<=X<200,7,0.007814343690416208,0.0270428009683111,0.02953294500105173,0.008209120070183672,0.0328,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_<0,8,0.02120235511259641,0.06268458042127106,0.030372294015274703,0.008306550061295527,0.2676,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_>=200,9,4.6947195896422696e-05,0.0008035451369853924,0.0036977430721948684,0.0010505001522510308,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__checking_status_no checking,10,0.05330003246897283,0.11001909685415472,0.03289214451528025,0.009152893814520136,0.9128000000000001,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_all paid,11,-0.00042389877699880896,0.003628263188266702,0.003515982720683403,0.000999500525575387,0.0004,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_critical/other existing credit,12,0.0193273916337323,0.04828499593732212,0.029244867304290708,0.008036064498385401,0.1532,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_delayed previously,13,5.514889921049843e-05,0.0006955149329596407,0.007582260762513201,0.002061499900414093,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_existing paid,14,0.004360699293810642,0.013612540585751232,0.041942061772631906,0.011636867142227053,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__credit_history_no credits/all paid,15,0.0008022749255993068,0.0025889406304815486,0.0030456953587990197,0.0008298332911934919,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_1<=X<4,31,-0.0004381502245920064,0.005207178537837706,0.03649540948917334,0.010071769639878539,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_4<=X<7,32,0.0016603132149396731,0.010779798348370222,0.016184894101246784,0.004493287408513676,0.0008,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_<1,33,0.004779204179559121,0.017013178290367314,0.02238517729871368,0.00624550346832559,0.015600000000000001,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_>=7,34,0.0014442614541063487,0.012384585447618158,0.02561855365487721,0.007085406268933591,0.0008,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__employment_unemployed,35,0.0005684005600693262,0.0013695900856149428,0.00558701054898848,0.0015279053549277991,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_no,59,0.00037878203685422896,0.0013796831461034137,0.0019459598045544638,0.0005251428595150908,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__foreign_worker_yes,60,0.00037878203685422907,0.001379683146103414,0.001945959804554465,0.0005251428595150912,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_for free,50,0.0018190655241674914,0.00651297826460929,0.009042483638288102,0.0024971764713427906,0.0004,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_own,51,0.0002824479890687177,0.03967898501584354,0.03458396257035094,0.00953048714491008,0.08560000000000001,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__housing_rent,52,-0.002171366076136515,0.01801084951253139,0.025480045060937675,0.006865954921955665,0.002,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_high qualif/self emp/mgmt,53,0.0008845814224638654,0.004481796133120964,0.013218948257619718,0.0036323773816598097,0.0004,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_skilled,54,0.0016651698884704007,0.007887776776559963,0.03727158171283075,0.010205066262981033,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unemp/unskilled non res,55,-1.9788557137053334e-05,7.880413515389177e-05,0.0013647355713661408,0.00035719192399994847,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__job_unskilled resident,56,-0.00035230756405899087,0.0012566723565871447,0.01906108645528611,0.005383267366805722,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_co applicant,40,9.17470118207941e-06,0.0013850366238836143,0.002608637630291609,0.000697051664508072,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_guarantor,41,0.00017561813417326538,0.002053860184826447,0.00442307522750619,0.0011765338842233926,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_parties_none,42,-1.0974523506759764e-05,0.0007863211290004223,0.008764041690976497,0.002405707413146054,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_bank,47,0.002106721989743004,0.010795313233982185,0.01492898292366915,0.004092049862024803,0.002,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_none,48,0.002069457801907825,0.01867276609555502,0.020233732012962774,0.005652207381978896,0.023200000000000002,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__other_payment_plans_stores,49,-0.00015906740953499035,0.0013939181594044825,0.0033278120223292694,0.0009285595940316313,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_none,57,-0.00013530993650103039,0.009798885639888028,0.03993096759371206,0.01104443965226913,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__own_telephone_yes,58,-0.00013530993650103076,0.009798885639888028,0.03993096759371207,0.01104443965226913,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_female div/dep/mar,36,0.005259553626516871,0.01756076334662869,0.036458878135397645,0.010070556797784786,0.0012,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male div/sep,37,-0.0002108484373857243,0.0015519327622313844,0.0035270949113634397,0.000996229574468298,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male mar/wid,38,0.0002807936729332538,0.0008145902964299405,0.009017716893465434,0.0025416367522021342,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__personal_status_male single,39,0.0022983039611571324,0.026055592282280618,0.043822697179675345,0.012130259182685378,0.0032,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_car,43,-2.415670664728124e-05,0.0009472202398122596,0.0348703217591172,0.00969197257738792,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_life insurance,44,8.090920875307202e-06,0.000672920485502913,0.022848311750063247,0.006256516061893007,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_no known property,45,0.001754382583295047,0.020464614960163198,0.0184057536681213,0.0050336088902399705,0.0376,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__property_magnitude_real estate,46,0.006309430834643759,0.033088179912119944,0.031194027881708008,0.008630198935066436,0.046,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_business,16,0.00029427926713545877,0.0013933545040424925,0.007939431314211843,0.0021758683652079547,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_domestic appliance,17,4.417740662078835e-06,1.3292148725630333e-05,0.0009051892162759471,0.0002381029006605452,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_education,18,0.0002448352032944732,0.0019014237342099072,0.0027899606443010138,0.000784178049534116,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_furniture/equipment,19,0.0004713164284130926,0.0020810139313490305,0.017126462751044617,0.004774663705390663,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_new car,20,0.00021200663812521938,0.02291326172739429,0.02949537280635434,0.008187545989782165,0.0148,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_other,21,3.340558238942247e-05,6.24004530816658e-05,0.00028616399321223086,7.797361923030407e-05,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_radio/tv,22,0.0024676892864531107,0.02715130818058095,0.02899807301160386,0.00800756716974179,0.0264,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_repairs,23,-3.8736424072340466e-05,0.0001508572275534318,0.001014300092856295,0.0002752784446600484,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_retraining,24,-3.13613021064367e-05,5.7759798025209615e-05,0.0001369242257347439,3.731462119599468e-05,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__purpose_used car,25,0.0034741340672629385,0.009719116347236044,0.011106647528408573,0.0030069448718834713,0.0044,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_100<=X<500,26,-0.00040073443105412005,0.00256671708130942,0.010433559746375774,0.0028440909543528655,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_500<=X<1000,27,0.00014725899237950091,0.0024919415508545275,0.003702528655683577,0.0010455025288198417,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_<100,28,0.011823555224163862,0.04985530521974976,0.036939257144248144,0.010160033801663275,0.0968,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_>=1000,29,0.0007844128569325272,0.0021836947038074354,0.0029215391620391632,0.0008251657843524232,0.0,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,cat__savings_status_no known savings,30,0.004131726027465919,0.021775982784821922,0.017375368872942446,0.00483223899749393,0.02,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__age,4,0.018301722086948163,0.09271740743207058,0.1431693715422292,0.039571347047885314,0.5136,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__credit_amount,1,0.0240957979438088,0.1551120652612545,0.12380542491749857,0.03499256595840175,0.7332,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__duration,0,0.08587982383883437,0.24249058747129434,0.12536002009077707,0.034500548387759664,0.934,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__existing_credits,5,0.008100785311087605,0.04492274549560465,0.1546059278177337,0.043074953834721125,0.2028,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__installment_commitment,2,0.004139134569228357,0.09610609466758424,0.1396612960135284,0.038623505182379926,0.64,50
bootstrap_fpde,credit-g,31,4,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,num__num_dependents,6,0.00023855511124320876,0.006696707006618866,0.10311245865193537,0.029055014873217426,0.0524,50
