method,dataset_name,task_id,seed,fold,split_id,mode,config_hash,experiment_config_hash,workflow_run_id,workflow_run_attempt,workflow_name,workflow_ref,workflow_sha,runner_invocation_hash,run_config_hash,job_config_hash,timestamp,git_commit,status,error_message,train_fraction,training_size,feature,feature_index,posterior_mean,posterior_std,ci_width,sign_confidence,n_explained_instances
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V17,16,0.09739696222994347,0.02748777983590376,0.09927118727579431,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V18,17,0.19622106366014053,0.03163717460532387,0.11808012928687842,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V19,18,-0.0009046191764180081,0.03522557125866915,0.12909813721894767,0.5888,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V2,1,0.1791159926542196,0.032428532941492325,0.1182780409789264,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V20,19,0.01598938229053568,0.028709509575184308,0.10164664892195326,0.9468,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V21,20,0.6150597867073649,0.02627667445125137,0.09601021331175418,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V22,21,0.20860236531588602,0.032554715573110765,0.11810606724667162,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V23,22,0.6283922932323076,0.02648186842371758,0.09736599181980626,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V24,23,0.5398259679690527,0.028469982828083055,0.10385163492214904,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V25,24,0.20159410945004347,0.0309127371221951,0.11308015806461139,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V26,25,0.4328504051348949,0.03843288165129749,0.13870455772752913,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V27,26,0.533993649018655,0.0328074601320307,0.11954668236678186,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V28,27,0.6838903671531242,0.0252167150010467,0.09287019987037343,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V29,28,0.17415871152729212,0.03056362704407589,0.10905910724688782,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V3,2,0.5689883557037477,0.02714578652778167,0.10126769775943754,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V30,29,0.13419897455842122,0.036806120004403156,0.13254769100979227,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V4,3,0.5137005281310135,0.029091913632895795,0.107996121028005,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V5,4,0.16016990556304694,0.028170510051019074,0.10419790254891023,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V6,5,0.45703381294944506,0.038775583900345544,0.13711123403437697,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V7,6,0.585656215209128,0.03295258792205311,0.12020452765710392,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V8,7,0.6695909549946147,0.027823391919302085,0.10220768654416837,1.0,50
bootstrap_fpde,wdbc,9946,7,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,1.0,512,num__V9,8,0.158099989301105,0.03670080509469654,0.13300263183174796,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V1,0,0.5949056756851866,0.11475224298961352,0.45039772154149527,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V10,9,0.002020797088476454,0.10196884860077596,0.3967739202541259,0.70512,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V11,10,0.48912369058941946,0.15042040182732283,0.5902484133539069,0.9997199999999999,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V12,11,-0.0038206079318995664,0.08281152392476417,0.3225020488984064,0.57384,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V13,12,0.44334463180076883,0.14627470124546163,0.5694602222115429,0.99924,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V14,13,0.5129506138467665,0.18704590144266503,0.7404011515033578,0.9979600000000001,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V15,14,0.037665149812476276,0.09493352734325028,0.3717445821755608,0.94536,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V16,15,0.0679533701505114,0.10784099556100717,0.41808245017930473,0.92416,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V17,16,0.07496128817622624,0.07154706100938114,0.27963437298394717,0.97508,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V18,17,0.1461657040328452,0.09054368173316042,0.3532232789188091,0.9978,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V19,18,-0.0043667344058652404,0.12543552697526655,0.4859031839795049,0.748,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V2,1,0.13665550041652286,0.10764885144000566,0.4218803663512031,0.9989199999999999,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V20,19,0.005555187553873866,0.0627700088178024,0.24581083528017356,0.6521600000000001,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V21,20,0.7516513980043881,0.12823230763640464,0.505664262421164,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V22,21,0.15961936694037554,0.10554063542100751,0.41006952761345894,0.99976,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V23,22,0.7498104046765774,0.1278606231773274,0.5037860291265059,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V24,23,0.7701925237005254,0.1599889278392612,0.621648727323547,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V25,24,0.10777570085019311,0.08530119899597306,0.3333064279537304,0.9990399999999999,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V26,25,0.3051655649565374,0.1132381045816628,0.4417005386097301,0.99976,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V27,26,0.5219134393985052,0.11514298437198005,0.4520922685379374,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V28,27,0.6378526850165667,0.10192540642717018,0.39761228201056187,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V29,28,0.175913368522877,0.1313576486312824,0.5166129969317427,0.98712,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V3,2,0.6175817676570794,0.11571944191115335,0.44821787027494325,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V30,29,0.08329032390977634,0.09560031453261786,0.37063175445358604,0.9867199999999999,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V4,3,0.6134982702390779,0.1363092611269343,0.5295280948615569,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V5,4,0.13538479880326476,0.07397932589178147,0.29135493480582364,0.9998,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V6,5,0.37021703860540794,0.1025172325434711,0.4020015364329007,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V7,6,0.6033770989127499,0.11637686340973148,0.4554423474931082,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V8,7,0.6855770431081574,0.1143969941949546,0.44824188629118117,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.1,51,num__V9,8,0.15154221695561662,0.11670511812600946,0.4505214026810465,0.9987600000000001,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V1,0,0.5048235880751943,0.05658427656810001,0.21976679546296968,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V10,9,0.0012652261807111923,0.07036638814358448,0.27635777887405516,0.83788,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V11,10,0.40821129844847753,0.06593757155156875,0.2582281428601666,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V12,11,-0.011131291506376172,0.06894919424056767,0.26988114908603406,0.8492000000000001,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V13,12,0.4152398304252643,0.06980524866467862,0.27006008109535573,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V14,13,0.361561357859799,0.07243369046834668,0.2827294474665765,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V15,14,-0.009070842919290032,0.07811591703720384,0.3027918050314132,0.83656,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V16,15,0.13061755816813514,0.08002365150166345,0.3097819450703278,0.99976,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V17,16,0.0883414408361499,0.05723907702653274,0.2235584349059602,0.99676,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V18,17,0.257027547154059,0.07524096065144628,0.2949833476562502,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V19,18,0.0056746852606382615,0.06272154766624662,0.24458562352480892,0.86268,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V2,1,0.06341443890384695,0.0707858673251816,0.2752589238560335,0.99992,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V20,19,0.028613047490351474,0.05010740532768845,0.1949175805463138,0.97524,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V21,20,0.6038585407777974,0.05885625037460753,0.22873858278879763,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V22,21,0.08015132444011261,0.07078669414355145,0.2754557661300495,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V23,22,0.6253004600599984,0.060784137672427574,0.2347584431524899,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V24,23,0.5598816021517784,0.06768637836084028,0.26354730023096656,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V25,24,0.14349418993476956,0.06324683018261061,0.24407757022761117,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V26,25,0.3452796470653034,0.07729001865847017,0.30131017411781275,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V27,26,0.4213520056675307,0.06784269646920091,0.26367719485814456,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V28,27,0.6137064462650432,0.05693517456469186,0.22023618148588436,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V29,28,0.14149875018069263,0.06355446583260181,0.24646233867929407,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V3,2,0.530880892914348,0.05713059808651554,0.22393331750034057,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V30,29,0.08841431299403349,0.0666983537618809,0.26133385787458613,0.99944,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V4,3,0.4815615097271255,0.06161933164304469,0.23877419859312762,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V5,4,0.14442488375584644,0.04876160963137303,0.1879646461298772,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V6,5,0.4247609457933655,0.0746152487077966,0.2911370806295362,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V7,6,0.5361758604165456,0.06330323711683711,0.24563279516664602,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V8,7,0.6391016069092105,0.054393281473120225,0.2139092870927387,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.25,128,num__V9,8,0.14462452814487417,0.06492890812991772,0.255290577404463,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V1,0,0.5331424862431624,0.037649335352558606,0.14633337619812603,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V10,9,-0.0006822846461755909,0.04700845843628586,0.18212774187179204,0.5306000000000001,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V11,10,0.30712822414727614,0.04329482575257908,0.16893105627160035,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V12,11,0.004712885865227155,0.04355972729907771,0.16960856357721837,0.7200799999999999,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V13,12,0.28619962730883297,0.04159150839215917,0.16097702200547026,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V14,13,0.2826158243418789,0.03900878957470554,0.15065489255476008,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V15,14,0.0159909123612043,0.03900759138169323,0.15159345145757086,0.94628,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V16,15,0.08288297240021153,0.052461945055377386,0.2044178138262996,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V17,16,0.05835288090366758,0.032600945825584975,0.1273111905063241,0.99992,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V18,17,0.13452700199318102,0.03869690345789087,0.15104640823303822,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V19,18,-7.177722427992875e-05,0.05191908554113149,0.2010486500341095,0.74984,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V2,1,0.13283341146490715,0.04779942822618722,0.18685583562515606,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V20,19,0.007727328922577992,0.03347244363673898,0.1305678594270456,0.90276,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V21,20,0.6387400597704309,0.0383076517549529,0.14836023252000338,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V22,21,0.16498345353926364,0.04682475100374026,0.1815888064932209,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V23,22,0.6308451595493484,0.03721334291567743,0.1454579901414703,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V24,23,0.5720472180464711,0.04049274474413823,0.15700930485336184,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V25,24,0.1455729851708012,0.03653202676823921,0.14127614385249218,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V26,25,0.3605295292108419,0.05131543622178186,0.1999708274630397,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V27,26,0.4593242959813742,0.04473707406706447,0.17352155856683066,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V28,27,0.6408962000921783,0.03728384593828851,0.1452766461788343,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V29,28,0.14751913184049,0.040499686941811025,0.15872132399898062,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V3,2,0.5476732166485467,0.037660522801028336,0.14629266125427653,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V30,29,0.09724539792368952,0.04987297692834154,0.19441193276461025,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V4,3,0.5000936009233781,0.040402538800377086,0.15648377712231934,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V5,4,0.10016915672962629,0.03355725839075813,0.13205161166655244,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V6,5,0.35426121525066473,0.049037196730254286,0.19174603279701813,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V7,6,0.46341598356117664,0.03978809911144882,0.1554219035140888,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V8,7,0.5758413708617198,0.03636441140114604,0.14170131831677493,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.5,256,num__V9,8,0.07499986865732662,0.04702776535398409,0.1829766726268076,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V1,0,0.5198587383343993,0.032724782043213066,0.12725843726970287,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V10,9,-0.0008723393246683975,0.03890348760147352,0.14986225958615965,0.71128,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V11,10,0.3112318782632123,0.037857083828355724,0.1486978675111324,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V12,11,-0.00018011228965168915,0.035590804334343314,0.13830554440088202,0.51636,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V13,12,0.29329807925704804,0.03626542612174344,0.14179134383536546,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V14,13,0.2883687161768664,0.03568878926483332,0.13808313613435497,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V15,14,0.013400293967151495,0.03661483332974407,0.14189878888926988,0.94368,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V16,15,0.10051694919729799,0.04461673201169253,0.17334426466418473,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V17,16,0.06960495424605853,0.029729967265601075,0.11602736020786088,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V18,17,0.15531618268474431,0.037004958627917736,0.14450089812969488,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V19,18,0.00011931392141996989,0.04190734254557382,0.1623819588166865,0.63936,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V2,1,0.14913741846265174,0.039859557111808434,0.15532170182080135,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V20,19,0.011392373497885695,0.030799514368992455,0.11939221388678771,0.9471200000000001,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V21,20,0.6233221217105381,0.03318749978686081,0.1291712242335122,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V22,21,0.18503136596012296,0.03788270319826904,0.1470179195200051,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V23,22,0.6213268304087204,0.03251439711917729,0.12618021597843462,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V24,23,0.5595240198121574,0.03618711099923104,0.14045748217228066,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V25,24,0.15969986899846364,0.03249193496689063,0.1255624355397362,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V26,25,0.362995294627215,0.039459002432335584,0.15282517512923663,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V27,26,0.4741828257054687,0.03611532326416071,0.14057304452101424,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V28,27,0.6233874399650452,0.03058021285869066,0.11854934357572398,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V29,28,0.16862255810153723,0.035507265145454554,0.1377527844931334,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V3,2,0.5342985205529839,0.0328850916715651,0.12795248044729754,1.0,50
bayesian_hyb_fpde,wdbc,9946,8,openml_repeat0_fold0_sample0,,,,,,,,,,,,,,,,,0.75,384,num__V30,29,0.11356959707275388,0.03726788413360434,0.14489177902255196,1.0,50
